year,c1,c2,c3,c4,iso_country,c5,c6,c7,c8,c9,c10,c11
2008,Beijing,Dressage,Individual Sports,GER,DEU,Germany,Europe,Mixed,Single,Individual,Silver,summer
2008,Beijing,Dressage,Individual Sports,DEN,DNK,Denmark,Europe,Mixed,Team,Team,Bronze,summer
2008,Beijing,Dressage,Individual Sports,NED,NLD,Netherlands,Europe,Mixed,Team,Team,Silver,summer
2008,Beijing,Dressage,Individual Sports,GER,DEU,Germany,Europe,Mixed,Team,Team,Gold,summer
2008,Beijing,Eventing,Individual Sports,GER,DEU,Germany,Europe,Mixed,Single,Individual,Gold,summer
2008,Beijing,Eventing,Individual Sports,GBR,GBR,UK,Europe,Mixed,Single,Individual,Bronze,summer
2008,Beijing,Eventing,Individual Sports,USA,USA,USA,Americas,Mixed,Single,Individual,Silver,summer
2008,Beijing,Eventing,Individual Sports,GBR,GBR,UK,Europe,Mixed,Team,Team,Bronze,summer
2008,Beijing,Eventing,Individual Sports,GER,DEU,Germany,Europe,Mixed,Team,Team,Gold,summer
2008,Beijing,Eventing,Individual Sports,AUS,AUS,Australia,Oceania,Mixed,Team,Team,Silver,summer
2008,Beijing,Jumping,Individual Sports,CAN,CAN,Canada,Americas,Mixed,Single,Individual,Gold,summer
2008,Beijing,Jumping,Individual Sports,SWE,SWE,Sweden,Europe,Mixed,Single,Individual,Silver,summer
2008,Beijing,Jumping,Individual Sports,USA,USA,USA,Americas,Mixed,Single,Individual,Bronze,summer
2008,Beijing,Jumping,Individual Sports,SUI,CHE,Switzerland,Europe,Mixed,Team,Team,Bronze,summer
2008,Beijing,Jumping,Individual Sports,USA,USA,USA,Americas,Mixed,Team,Team,Gold,summer
2008,Beijing,Jumping,Individual Sports,CAN,CAN,Canada,Americas,Mixed,Team,Team,Silver,summer
2008,Beijing,Fencing,Shooting and Swords,ESP,ESP,Spain,Europe,Men,Single,Epee Individual,Bronze,summer
2008,Beijing,Fencing,Shooting and Swords,ITA,ITA,Italy,Europe,Men,Single,Epee Individual,Gold,summer
2008,Beijing,Fencing,Shooting and Swords,FRA,FRA,France,Europe,Men,Single,Epee Individual,Silver,summer
2008,Beijing,Fencing,Shooting and Swords,HUN,HUN,Hungary,Europe,Women,Single,Epee Individual,Bronze,summer
2008,Beijing,Fencing,Shooting and Swords,GER,DEU,Germany,Europe,Women,Single,Epee Individual,Gold,summer
2008,Beijing,Fencing,Shooting and Swords,ROU,ROU,Romania,Europe,Women,Single,Epee Individual,Silver,summer
2008,Beijing,Fencing,Shooting and Swords,ITA,ITA,Italy,Europe,Men,Team,Epee Team,Bronze,summer
2008,Beijing,Fencing,Shooting and Swords,FRA,FRA,France,Europe,Men,Team,Epee Team,Gold,summer
2008,Beijing,Fencing,Shooting and Swords,POL,POL,Poland,Europe,Men,Team,Epee Team,Silver,summer
2008,Beijing,Fencing,Shooting and Swords,ITA,ITA,Italy,Europe,Men,Single,Foil Individual,Bronze,summer
2008,Beijing,Fencing,Shooting and Swords,GER,DEU,Germany,Europe,Men,Single,Foil Individual,Gold,summer
2008,Beijing,Fencing,Shooting and Swords,JPN,JPN,Japan,Asia,Men,Single,Foil Individual,Silver,summer
2008,Beijing,Fencing,Shooting and Swords,ITA,ITA,Italy,Europe,Women,Single,Foil Individual,Bronze,summer
2008,Beijing,Fencing,Shooting and Swords,ITA,ITA,Italy,Europe,Women,Single,Foil Individual,Gold,summer
2008,Beijing,Fencing,Shooting and Swords,KOR,KOR,South Korea,Asia,Women,Single,Foil Individual,Silver,summer
2008,Beijing,Fencing,Shooting and Swords,ITA,ITA,Italy,Europe,Women,Team,Foil Team,Bronze,summer
2008,Beijing,Fencing,Shooting and Swords,RUS,RUS,Russia,Europe,Women,Team,Foil Team,Gold,summer
2008,Beijing,Fencing,Shooting and Swords,USA,USA,USA,Americas,Women,Team,Foil Team,Silver,summer
2008,Beijing,Fencing,Shooting and Swords,ROU,ROU,Romania,Europe,Men,Single,Sabre Individual,Bronze,summer
2008,Beijing,Fencing,Shooting and Swords,CHN,CHN,China,Asia,Men,Single,Sabre Individual,Gold,summer
2008,Beijing,Fencing,Shooting and Swords,FRA,FRA,France,Europe,Men,Single,Sabre Individual,Silver,summer
2008,Beijing,Fencing,Shooting and Swords,USA,USA,USA,Americas,Women,Single,Sabre Individual,Bronze,summer
2008,Beijing,Fencing,Shooting and Swords,USA,USA,USA,Americas,Women,Single,Sabre Individual,Gold,summer
2008,Beijing,Fencing,Shooting and Swords,USA,USA,USA,Americas,Women,Single,Sabre Individual,Silver,summer
2008,Beijing,Fencing,Shooting and Swords,ITA,ITA,Italy,Europe,Men,Team,Sabre Team,Bronze,summer
2008,Beijing,Fencing,Shooting and Swords,FRA,FRA,France,Europe,Men,Team,Sabre Team,Gold,summer
2008,Beijing,Fencing,Shooting and Swords,USA,USA,USA,Americas,Men,Team,Sabre Team,Silver,summer
2008,Beijing,Fencing,Shooting and Swords,USA,USA,USA,Americas,Women,Team,Sabre Team,Bronze,summer
2008,Beijing,Fencing,Shooting and Swords,UKR,UKR,Ukraine,Europe,Women,Team,Sabre Team,Gold,summer
2008,Beijing,Fencing,Shooting and Swords,CHN,CHN,China,Asia,Women,Team,Sabre Team,Silver,summer
2008,Beijing,Football,Team Sports,BRA,BRA,Brazil,Americas,Men,Team,Football,Bronze,summer
2008,Beijing,Football,Team Sports,ARG,ARG,Argentina,Americas,Men,Team,Football,Gold,summer
2008,Beijing,Football,Team Sports,NGR,NGA,Nigeria,Africa,Men,Team,Football,Silver,summer
2008,Beijing,Football,Team Sports,GER,DEU,Germany,Europe,Women,Team,Football,Bronze,summer
2008,Beijing,Football,Team Sports,USA,USA,USA,Americas,Women,Team,Football,Gold,summer
2008,Beijing,Football,Team Sports,BRA,BRA,Brazil,Americas,Women,Team,Football,Silver,summer
2008,Beijing,Artistic Gymnastics,Gymnastics,CHN,CHN,China,Asia,Women,Single,Balance Beam,Bronze,summer
2008,Beijing,Artistic Gymnastics,Gymnastics,USA,USA,USA,Americas,Women,Single,Balance Beam,Gold,summer
2008,Beijing,Artistic Gymnastics,Gymnastics,USA,USA,USA,Americas,Women,Single,Balance Beam,Silver,summer
2008,Beijing,Artistic Gymnastics,Gymnastics,RUS,RUS,Russia,Europe,Men,Single,Floor Exercises,Bronze,summer
2008,Beijing,Artistic Gymnastics,Gymnastics,CHN,CHN,China,Asia,Men,Single,Floor Exercises,Gold,summer
2008,Beijing,Artistic Gymnastics,Gymnastics,ESP,ESP,Spain,Europe,Men,Single,Floor Exercises,Silver,summer
2008,Beijing,Artistic Gymnastics,Gymnastics,USA,USA,USA,Americas,Women,Single,Floor Exercises,Bronze,summer
2008,Beijing,Artistic Gymnastics,Gymnastics,ROU,ROU,Romania,Europe,Women,Single,Floor Exercises,Gold,summer
2008,Beijing,Artistic Gymnastics,Gymnastics,USA,USA,USA,Americas,Women,Single,Floor Exercises,Silver,summer
2008,Beijing,Artistic Gymnastics,Gymnastics,GER,DEU,Germany,Europe,Men,Single,Horizontal Bar,Bronze,summer
2008,Beijing,Artistic Gymnastics,Gymnastics,CHN,CHN,China,Asia,Men,Single,Horizontal Bar,Gold,summer
2008,Beijing,Artistic Gymnastics,Gymnastics,USA,USA,USA,Americas,Men,Single,Horizontal Bar,Silver,summer
2008,Beijing,Artistic Gymnastics,Gymnastics,FRA,FRA,France,Europe,Men,Single,Individual All-Around,Bronze,summer
2008,Beijing,Artistic Gymnastics,Gymnastics,CHN,CHN,China,Asia,Men,Single,Individual All-Around,Gold,summer
2008,Beijing,Artistic Gymnastics,Gymnastics,JPN,JPN,Japan,Asia,Men,Single,Individual All-Around,Silver,summer
2008,Beijing,Artistic Gymnastics,Gymnastics,CHN,CHN,China,Asia,Women,Single,Individual All-Around,Bronze,summer
2008,Beijing,Artistic Gymnastics,Gymnastics,USA,USA,USA,Americas,Women,Single,Individual All-Around,Gold,summer
2008,Beijing,Artistic Gymnastics,Gymnastics,USA,USA,USA,Americas,Women,Single,Individual All-Around,Silver,summer
2008,Beijing,Artistic Gymnastics,Gymnastics,UZB,UZB,Uzbekistan,Asia,Men,Single,Parallel Bars,Bronze,summer
2008,Beijing,Artistic Gymnastics,Gymnastics,CHN,CHN,China,Asia,Men,Single,Parallel Bars,Gold,summer
2008,Beijing,Artistic Gymnastics,Gymnastics,KOR,KOR,South Korea,Asia,Men,Single,Parallel Bars,Silver,summer
2008,Beijing,Artistic Gymnastics,Gymnastics,GBR,GBR,UK,Europe,Men,Single,Pommel Horse,Bronze,summer
2008,Beijing,Artistic Gymnastics,Gymnastics,CHN,CHN,China,Asia,Men,Single,Pommel Horse,Gold,summer
2008,Beijing,Artistic Gymnastics,Gymnastics,CRO,HRV,Croatia,Europe,Men,Single,Pommel Horse,Silver,summer
2008,Beijing,Artistic Gymnastics,Gymnastics,UKR,UKR,Ukraine,Europe,Men,Single,Rings,Bronze,summer
2008,Beijing,Artistic Gymnastics,Gymnastics,CHN,CHN,China,Asia,Men,Single,Rings,Gold,summer
2008,Beijing,Artistic Gymnastics,Gymnastics,CHN,CHN,China,Asia,Men,Single,Rings,Silver,summer
2008,Beijing,Artistic Gymnastics,Gymnastics,USA,USA,USA,Americas,Men,Team,Team Competition,Bronze,summer
2008,Beijing,Artistic Gymnastics,Gymnastics,CHN,CHN,China,Asia,Men,Team,Team Competition,Gold,summer
2008,Beijing,Artistic Gymnastics,Gymnastics,JPN,JPN,Japan,Asia,Men,Team,Team Competition,Silver,summer
2008,Beijing,Artistic Gymnastics,Gymnastics,ROU,ROU,Romania,Europe,Women,Team,Team Competition,Bronze,summer
2008,Beijing,Artistic Gymnastics,Gymnastics,CHN,CHN,China,Asia,Women,Team,Team Competition,Gold,summer
2008,Beijing,Artistic Gymnastics,Gymnastics,USA,USA,USA,Americas,Women,Team,Team Competition,Silver,summer
2008,Beijing,Artistic Gymnastics,Gymnastics,CHN,CHN,China,Asia,Women,Single,Uneven Bars,Bronze,summer
2008,Beijing,Artistic Gymnastics,Gymnastics,CHN,CHN,China,Asia,Women,Single,Uneven Bars,Gold,summer
2008,Beijing,Artistic Gymnastics,Gymnastics,USA,USA,USA,Americas,Women,Single,Uneven Bars,Silver,summer
2008,Beijing,Artistic Gymnastics,Gymnastics,RUS,RUS,Russia,Europe,Men,Single,Vault,Bronze,summer
2008,Beijing,Artistic Gymnastics,Gymnastics,POL,POL,Poland,Europe,Men,Single,Vault,Gold,summer
2008,Beijing,Artistic Gymnastics,Gymnastics,FRA,FRA,France,Europe,Men,Single,Vault,Silver,summer
2008,Beijing,Artistic Gymnastics,Gymnastics,CHN,CHN,China,Asia,Women,Single,Vault,Bronze,summer
2008,Beijing,Artistic Gymnastics,Gymnastics,PRK,PRK,North Korea,Asia,Women,Single,Vault,Gold,summer
2008,Beijing,Artistic Gymnastics,Gymnastics,GER,DEU,Germany,Europe,Women,Single,Vault,Silver,summer
2008,Beijing,Rhythmic Gymnastics,Gymnastics,BLR,BLR,Belarus,Europe,Women,Team,Group Competition,Bronze,summer
2008,Beijing,Rhythmic Gymnastics,Gymnastics,RUS,RUS,Russia,Europe,Women,Team,Group Competition,Gold,summer
2008,Beijing,Rhythmic Gymnastics,Gymnastics,CHN,CHN,China,Asia,Women,Team,Group Competition,Silver,summer
2008,Beijing,Rhythmic Gymnastics,Gymnastics,UKR,UKR,Ukraine,Europe,Women,Single,Individual All-Around,Bronze,summer
2008,Beijing,Rhythmic Gymnastics,Gymnastics,RUS,RUS,Russia,Europe,Women,Single,Individual All-Around,Gold,summer
2008,Beijing,Rhythmic Gymnastics,Gymnastics,BLR,BLR,Belarus,Europe,Women,Single,Individual All-Around,Silver,summer
2008,Beijing,Trampoline,Gymnastics,CHN,CHN,China,Asia,Men,Single,Individual,Bronze,summer
2008,Beijing,Trampoline,Gymnastics,CHN,CHN,China,Asia,Men,Single,Individual,Gold,summer
2008,Beijing,Trampoline,Gymnastics,CAN,CAN,Canada,Americas,Men,Single,Individual,Silver,summer
2008,Beijing,Trampoline,Gymnastics,UZB,UZB,Uzbekistan,Asia,Women,Single,Individual,Bronze,summer
2008,Beijing,Trampoline,Gymnastics,CHN,CHN,China,Asia,Women,Single,Individual,Gold,summer
2008,Beijing,Trampoline,Gymnastics,CAN,CAN,Canada,Americas,Women,Single,Individual,Silver,summer
2008,Beijing,Handball,Team Sports,ESP,ESP,Spain,Europe,Men,Team,Handball,Bronze,summer
2008,Beijing,Handball,Team Sports,FRA,FRA,France,Europe,Men,Team,Handball,Gold,summer
2008,Beijing,Handball,Team Sports,ISL,ISL,Iceland,Europe,Men,Team,Handball,Silver,summer
2008,Beijing,Handball,Team Sports,KOR,KOR,South Korea,Asia,Women,Team,Handball,Bronze,summer
2008,Beijing,Handball,Team Sports,NOR,NOR,Norway,Europe,Women,Team,Handball,Gold,summer
2008,Beijing,Handball,Team Sports,RUS,RUS,Russia,Europe,Women,Team,Handball,Silver,summer
2008,Beijing,Field Hockey,Team Sports,AUS,AUS,Australia,Oceania,Men,Team,Field Hockey,Bronze,summer
2008,Beijing,Field Hockey,Team Sports,GER,DEU,Germany,Europe,Men,Team,Field Hockey,Gold,summer
2008,Beijing,Field Hockey,Team Sports,ESP,ESP,Spain,Europe,Men,Team,Field Hockey,Silver,summer
2008,Beijing,Field Hockey,Team Sports,ARG,ARG,Argentina,Americas,Women,Team,Field Hockey,Bronze,summer
2008,Beijing,Field Hockey,Team Sports,NED,NLD,Netherlands,Europe,Women,Team,Field Hockey,Gold,summer
2008,Beijing,Field Hockey,Team Sports,CHN,CHN,China,Asia,Women,Team,Field Hockey,Silver,summer
2008,Beijing,Judo,Martial Arts,ARG,ARG,Argentina,Americas,Women,Single,- 48KG (Extra-Lightweight),Bronze,summer
2008,Beijing,Judo,Martial Arts,JPN,JPN,Japan,Asia,Women,Single,- 48KG (Extra-Lightweight),Bronze,summer
2008,Beijing,Judo,Martial Arts,ROU,ROU,Romania,Europe,Women,Single,- 48KG (Extra-Lightweight),Gold,summer
2008,Beijing,Judo,Martial Arts,CUB,CUB,Cuba,Americas,Women,Single,- 48KG (Extra-Lightweight),Silver,summer
2008,Beijing,Judo,Martial Arts,NED,NLD,Netherlands,Europe,Men,Single,- 60 KG,Bronze,summer
2008,Beijing,Judo,Martial Arts,UZB,UZB,Uzbekistan,Asia,Men,Single,- 60 KG,Bronze,summer
2008,Beijing,Judo,Martial Arts,KOR,KOR,South Korea,Asia,Men,Single,- 60 KG,Gold,summer
2008,Beijing,Judo,Martial Arts,AUT,AUT,Austria,Europe,Men,Single,- 60 KG,Silver,summer
2008,Beijing,Judo,Martial Arts,CUB,CUB,Cuba,Americas,Men,Single,100+ KG (Heavyweight),Bronze,summer
2008,Beijing,Judo,Martial Arts,FRA,FRA,France,Europe,Men,Single,100+ KG (Heavyweight),Bronze,summer
2008,Beijing,Judo,Martial Arts,JPN,JPN,Japan,Asia,Men,Single,100+ KG (Heavyweight),Gold,summer
2008,Beijing,Judo,Martial Arts,UZB,UZB,Uzbekistan,Asia,Men,Single,100+ KG (Heavyweight),Silver,summer
2008,Beijing,Judo,Martial Arts,CUB,CUB,Cuba,Americas,Women,Single,78+ KG (Heavyweight),Bronze,summer
2008,Beijing,Judo,Martial Arts,SLO,SVN,Slovenia,Europe,Women,Single,78+ KG (Heavyweight),Bronze,summer
2008,Beijing,Judo,Martial Arts,CHN,CHN,China,Asia,Women,Single,78+ KG (Heavyweight),Gold,summer
2008,Beijing,Judo,Martial Arts,JPN,JPN,Japan,Asia,Women,Single,78+ KG (Heavyweight),Silver,summer
2008,Beijing,Judo,Martial Arts,ALG,DZA,Algeria,Africa,Women,Single,48 - 52KG (Half-Lightweight),Bronze,summer
2008,Beijing,Judo,Martial Arts,JPN,JPN,Japan,Asia,Women,Single,48 - 52KG (Half-Lightweight),Bronze,summer
2008,Beijing,Judo,Martial Arts,CHN,CHN,China,Asia,Women,Single,48 - 52KG (Half-Lightweight),Gold,summer
2008,Beijing,Judo,Martial Arts,PRK,PRK,North Korea,Asia,Women,Single,48 - 52KG (Half-Lightweight),Silver,summer
2008,Beijing,Judo,Martial Arts,BRA,BRA,Brazil,Americas,Women,Single,52 - 57KG (Lightweight),Bronze,summer
2008,Beijing,Judo,Martial Arts,CHN,CHN,China,Asia,Women,Single,52 - 57KG (Lightweight),Bronze,summer
2008,Beijing,Judo,Martial Arts,ITA,ITA,Italy,Europe,Women,Single,52 - 57KG (Lightweight),Gold,summer
2008,Beijing,Judo,Martial Arts,NED,NLD,Netherlands,Europe,Women,Single,52 - 57KG (Lightweight),Silver,summer
2008,Beijing,Judo,Martial Arts,NED,NLD,Netherlands,Europe,Women,Single,57 - 63KG (Half-Middleweight),Bronze,summer
2008,Beijing,Judo,Martial Arts,PRK,PRK,North Korea,Asia,Women,Single,57 - 63KG (Half-Middleweight),Bronze,summer
2008,Beijing,Judo,Martial Arts,JPN,JPN,Japan,Asia,Women,Single,57 - 63KG (Half-Middleweight),Gold,summer
2008,Beijing,Judo,Martial Arts,FRA,FRA,France,Europe,Women,Single,57 - 63KG (Half-Middleweight),Silver,summer
2008,Beijing,Judo,Martial Arts,CUB,CUB,Cuba,Americas,Men,Single,60 - 66KG (Half-Lightweight),Bronze,summer
2008,Beijing,Judo,Martial Arts,PRK,PRK,North Korea,Asia,Men,Single,60 - 66KG (Half-Lightweight),Bronze,summer
2008,Beijing,Judo,Martial Arts,JPN,JPN,Japan,Asia,Men,Single,60 - 66KG (Half-Lightweight),Gold,summer
2008,Beijing,Judo,Martial Arts,FRA,FRA,France,Europe,Men,Single,60 - 66KG (Half-Lightweight),Silver,summer
2008,Beijing,Judo,Martial Arts,NED,NLD,Netherlands,Europe,Women,Single,63 - 70KG (Middleweight),Bronze,summer
2008,Beijing,Judo,Martial Arts,USA,USA,USA,Americas,Women,Single,63 - 70KG (Middleweight),Bronze,summer
2008,Beijing,Judo,Martial Arts,JPN,JPN,Japan,Asia,Women,Single,63 - 70KG (Middleweight),Gold,summer
2008,Beijing,Judo,Martial Arts,CUB,CUB,Cuba,Americas,Women,Single,63 - 70KG (Middleweight),Silver,summer
2008,Beijing,Judo,Martial Arts,TJK,TJK,Tajikistan,Asia,Men,Single,66 - 73KG (Lightweight),Bronze,summer
2008,Beijing,Judo,Martial Arts,BRA,BRA,Brazil,Americas,Men,Single,66 - 73KG (Lightweight),Bronze,summer
2008,Beijing,Judo,Martial Arts,AZE,AZE,Azerbaijan,Asia,Men,Single,66 - 73KG (Lightweight),Gold,summer
2008,Beijing,Judo,Martial Arts,KOR,KOR,South Korea,Asia,Men,Single,66 - 73KG (Lightweight),Silver,summer
2008,Beijing,Judo,Martial Arts,KOR,KOR,South Korea,Asia,Women,Single,70 - 78KG (Half-Heavyweight),Bronze,summer
2008,Beijing,Judo,Martial Arts,FRA,FRA,France,Europe,Women,Single,70 - 78KG (Half-Heavyweight),Bronze,summer
2008,Beijing,Judo,Martial Arts,CHN,CHN,China,Asia,Women,Single,70 - 78KG (Half-Heavyweight),Gold,summer
2008,Beijing,Judo,Martial Arts,CUB,CUB,Cuba,Americas,Women,Single,70 - 78KG (Half-Heavyweight),Silver,summer
2008,Beijing,Judo,Martial Arts,BRA,BRA,Brazil,Americas,Men,Single,73 - 81KG (Half-Middleweight),Bronze,summer
2008,Beijing,Judo,Martial Arts,UKR,UKR,Ukraine,Europe,Men,Single,73 - 81KG (Half-Middleweight),Bronze,summer
2008,Beijing,Judo,Martial Arts,GER,DEU,Germany,Europe,Men,Single,73 - 81KG (Half-Middleweight),Gold,summer
2008,Beijing,Judo,Martial Arts,KOR,KOR,South Korea,Asia,Men,Single,73 - 81KG (Half-Middleweight),Silver,summer
2008,Beijing,Judo,Martial Arts,SUI,CHE,Switzerland,Europe,Men,Single,81 - 90KG (Middleweight),Bronze,summer
2008,Beijing,Judo,Martial Arts,EGY,EGY,Egypt,Africa,Men,Single,81 - 90KG (Middleweight),Bronze,summer
2008,Beijing,Judo,Martial Arts,GEO,GEO,Georgia,Asia,Men,Single,81 - 90KG (Middleweight),Gold,summer
2008,Beijing,Judo,Martial Arts,ALG,DZA,Algeria,Africa,Men,Single,81 - 90KG (Middleweight),Silver,summer
2008,Beijing,Judo,Martial Arts,NED,NLD,Netherlands,Europe,Men,Single,90 - 100KG (Half-Heavyweight),Bronze,summer
2008,Beijing,Judo,Martial Arts,AZE,AZE,Azerbaijan,Asia,Men,Single,90 - 100KG (Half-Heavyweight),Bronze,summer
2008,Beijing,Judo,Martial Arts,MGL,MNG,Mongolia,Asia,Men,Single,90 - 100KG (Half-Heavyweight),Gold,summer
2008,Beijing,Judo,Martial Arts,KAZ,KAZ,Kazakhstan,Asia,Men,Single,90 - 100KG (Half-Heavyweight),Silver,summer
2008,Beijing,Modern Pentathlon,Outdoors Sports,LTU,LTU,Lithuania,Europe,Men,Single,Individual Competition,Bronze,summer
2008,Beijing,Modern Pentathlon,Outdoors Sports,RUS,RUS,Russia,Europe,Men,Single,Individual Competition,Gold,summer
2008,Beijing,Modern Pentathlon,Outdoors Sports,LTU,LTU,Lithuania,Europe,Men,Single,Individual Competition,Silver,summer
2008,Beijing,Modern Pentathlon,Outdoors Sports,BLR,BLR,Belarus,Europe,Women,Single,Individual Competition,Bronze,summer
2008,Beijing,Modern Pentathlon,Outdoors Sports,GER,DEU,Germany,Europe,Women,Single,Individual Competition,Gold,summer
2008,Beijing,Modern Pentathlon,Outdoors Sports,GBR,GBR,UK,Europe,Women,Single,Individual Competition,Silver,summer
2008,Beijing,Rowing,Outdoors Sports,NZL,NZL,New Zealand,Oceania,Men,Double,Pair Without Coxswain,Bronze,summer
2008,Beijing,Rowing,Outdoors Sports,AUS,AUS,Australia,Oceania,Men,Double,Pair Without Coxswain,Gold,summer
2008,Beijing,Rowing,Outdoors Sports,CAN,CAN,Canada,Americas,Men,Double,Pair Without Coxswain,Silver,summer
2008,Beijing,Rowing,Outdoors Sports,GBR,GBR,UK,Europe,Men,Double,Double Sculls,Bronze,summer
2008,Beijing,Rowing,Outdoors Sports,AUS,AUS,Australia,Oceania,Men,Double,Double Sculls,Gold,summer
2008,Beijing,Rowing,Outdoors Sports,EST,EST,Estonia,Europe,Men,Double,Double Sculls,Silver,summer
2008,Beijing,Rowing,Outdoors Sports,GBR,GBR,UK,Europe,Women,Double,Double Sculls,Bronze,summer
2008,Beijing,Rowing,Outdoors Sports,NZL,NZL,New Zealand,Oceania,Women,Double,Double Sculls,Gold,summer
2008,Beijing,Rowing,Outdoors Sports,GER,DEU,Germany,Europe,Women,Double,Double Sculls,Silver,summer
2008,Beijing,Rowing,Outdoors Sports,USA,USA,USA,Americas,Men,Team,Eight With Coxswain,Bronze,summer
2008,Beijing,Rowing,Outdoors Sports,CAN,CAN,Canada,Americas,Men,Team,Eight With Coxswain,Gold,summer
2008,Beijing,Rowing,Outdoors Sports,GBR,GBR,UK,Europe,Men,Team,Eight With Coxswain,Silver,summer
2008,Beijing,Rowing,Outdoors Sports,ROU,ROU,Romania,Europe,Women,Team,Eight With Coxswain,Bronze,summer
2008,Beijing,Rowing,Outdoors Sports,USA,USA,USA,Americas,Women,Team,Eight With Coxswain,Gold,summer
2008,Beijing,Rowing,Outdoors Sports,NED,NLD,Netherlands,Europe,Women,Team,Eight With Coxswain,Silver,summer
2008,Beijing,Rowing,Outdoors Sports,FRA,FRA,France,Europe,Men,Team,Four Without Coxswain,Bronze,summer
2008,Beijing,Rowing,Outdoors Sports,GBR,GBR,UK,Europe,Men,Team,Four Without Coxswain,Gold,summer
2008,Beijing,Rowing,Outdoors Sports,AUS,AUS,Australia,Oceania,Men,Team,Four Without Coxswain,Silver,summer
2008,Beijing,Rowing,Outdoors Sports,CAN,CAN,Canada,Americas,Men,Team,Lightweight Coxless Four,Bronze,summer
2008,Beijing,Rowing,Outdoors Sports,DEN,DNK,Denmark,Europe,Men,Team,Lightweight Coxless Four,Gold,summer
2008,Beijing,Rowing,Outdoors Sports,POL,POL,Poland,Europe,Men,Team,Lightweight Coxless Four,Silver,summer
2008,Beijing,Rowing,Outdoors Sports,DEN,DNK,Denmark,Europe,Men,Double,Lightweight Double Sculls,Bronze,summer
2008,Beijing,Rowing,Outdoors Sports,GBR,GBR,UK,Europe,Men,Double,Lightweight Double Sculls,Gold,summer
2008,Beijing,Rowing,Outdoors Sports,GRE,GRC,Greece,Europe,Men,Double,Lightweight Double Sculls,Silver,summer
2008,Beijing,Rowing,Outdoors Sports,CAN,CAN,Canada,Americas,Women,Double,Lightweight Double Sculls,Bronze,summer
2008,Beijing,Rowing,Outdoors Sports,NED,NLD,Netherlands,Europe,Women,Double,Lightweight Double Sculls,Gold,summer
2008,Beijing,Rowing,Outdoors Sports,FIN,FIN,Finland,Europe,Women,Double,Lightweight Double Sculls,Silver,summer
2008,Beijing,Rowing,Outdoors Sports,BLR,BLR,Belarus,Europe,Women,Double,Pair Without Coxswain,Bronze,summer
2008,Beijing,Rowing,Outdoors Sports,ROU,ROU,Romania,Europe,Women,Double,Pair Without Coxswain,Gold,summer
2008,Beijing,Rowing,Outdoors Sports,CHN,CHN,China,Asia,Women,Double,Pair Without Coxswain,Silver,summer
2008,Beijing,Rowing,Outdoors Sports,FRA,FRA,France,Europe,Men,Team,Quadruple Sculls Without Coxswain,Bronze,summer
